,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
0,B,2,1,572.074,1142581.833,0.655,64,11137550.56,517.887,96748.247,1.248,86191.839,507,266397.957,0.841,921.0,65.854,1.164,26.029,13.208,10.251,290.367,917.451,2830.855,8208818.594,2899.767,0.184,276.758,6,445.357,13.208,10.251,1.029,177.626,0,2,1,0
1,B,2,2,62.214,300861.003,0.956,16,1157455.478,310.331,54992.052,1.331,79684.599,476,239955.82,0.88,1259.0,51.952,0.964,19.806,14.117,13.507,188.966,1269.836,2981.938,4373070.409,1466.519,0.331,123.419,3,236.056,14.117,13.507,1.045,98.449,0,1,1,0
2,B,2,3,155.905,885720.412,0.818,33,4933275.259,316.352,66949.192,1.392,34042.222,203,397496.92,0.748,1996.0,58.505,1.242,24.399,12.562,12.025,203.859,1949.859,4452.924,4497929.693,1010.107,0.409,85.516,2,176.241,12.562,12.025,1.235,78.852,0,0,1,0
3,B,2,4,285.403,734931.868,0.656,30,8063841.777,336.738,74673.031,1.312,13810.308,80,367872.782,0.672,1932.0,59.757,1.521,25.225,11.926,10.928,191.078,1925.244,3414.822,3629322.891,1062.815,0.332,97.667,2,200.602,11.926,10.928,1.153,91.566,0,0,1,0
4,B,2,5,73.939,420702.154,0.825,24,1379741.027,247.377,42733.453,1.298,114386.553,681,298943.725,0.944,1395.0,54.227,0.912,18.821,14.76,16.9,220.865,1353.512,3458.782,5016108.26,1450.253,0.371,134.414,4,221.614,14.76,16.9,0.753,88.611,0,0,1,0
5,B,2,6,344.026,650895.966,0.622,44,5792461.86,352.265,71336.076,1.27,35159.988,207,283367.395,0.859,1218.5,58.039,1.14,23.15,13.589,12.067,230.266,1230.609,2477.628,3581934.686,1445.711,0.221,157.984,4,286.651,13.589,12.067,1.059,121.03,0,2,1,0
6,B,2,1,74.572,381834.526,0.827,22,1361786.725,0.528,57.461,1.448,432.5,4,276278.162,0.714,1008.0,70.459,1.307,27.803,17.606,18.179,281.917,979.997,2520.579,4797913.84,1903.497,0.388,146.044,4,248.413,17.606,18.179,0.778,107.799,0,0,2,0
7,B,2,2,410.254,1153562.985,0.741,64,8784452.003,2.113,244.948,1.507,1113.545,10,253813.288,0.741,1050.0,64.702,1.314,26.557,12.693,13.068,246.849,1028.211,3034.333,8213934.618,2706.998,0.166,227.831,2,452.886,12.693,13.068,1.174,209.07,0,0,2,0
8,B,2,3,308.43,987137.978,0.635,63,5349283.343,1.584,170.587,1.495,1394.5,13,241004.375,0.846,1208.0,54.079,1.097,20.293,11.877,12.793,196.994,1223.412,2896.802,4965737.477,1714.214,0.22,163.686,3,313.221,11.877,12.793,0.897,138.385,0,1,2,0
9,B,2,4,333.674,855440.02,0.662,36,9535433.991,0.423,47.743,1.571,452.0,4,438654.002,0.751,2041.0,59.166,1.235,23.679,18.552,19.187,209.141,2097.412,3556.501,4759249.652,1338.183,0.538,89.39,3,176.724,18.552,19.187,0.917,74.34,0,1,2,0
10,B,2,5,139.11,409762.364,0.752,25,2792446.948,0.317,36.23,1.571,343.0,3,237194.847,0.786,1196.0,57.275,1.159,22.486,17.518,18.272,205.232,1155.738,2740.748,4332594.724,1580.807,0.368,125.161,3,232.239,17.518,18.272,1.259,92.959,0,1,2,0
11,B,2,6,162.982,512872.06,0.734,23,4519296.578,0.317,36.969,1.571,350.0,3,276609.09,0.884,1609.0,50.099,1.013,19.679,13.153,12.109,176.502,1567.172,3184.558,5881499.895,1846.881,0.251,175.89,4,304.381,13.153,12.109,1.091,129.041,0,2,2,0
12,B,2,7,31.688,195637.413,0.886,12,539209.454,0.106,11.83,1.571,112.0,1,223105.528,0.676,1016.0,64.209,1.374,25.456,17.362,19.5,221.816,1005.814,2695.166,4242889.024,1574.259,0.304,140.392,4,255.172,17.362,19.5,1.065,104.552,0,2,2,0
13,B,2,8,26.09,147186.586,0.942,7,531180.883,0.528,60.63,1.571,574.0,5,293213.272,0.739,1147.0,66.344,1.235,27.452,10.209,9.491,258.891,1132.575,2643.412,5854850.836,2214.884,0.129,241.412,3,464.07,10.209,9.491,1.08,212.101,0,1,2,0
14,B,2,1,191.818,660540.4,0.692,37,3727747.01,0.739,81.649,1.489,662.5,6,303399.9,0.691,1346.0,65.51,1.344,26.913,16.371,18.2,235.864,1286.333,3190.02,4239853.738,1329.099,0.465,91.026,2,189.543,16.371,18.2,0.992,83.132,0,0,3,0
15,B,2,2,172.066,808056.511,0.793,57,2600192.411,0.423,48.271,1.407,341.5,3,211957.064,0.733,947.5,62.389,1.233,24.646,18.153,18.678,227.097,933.332,2466.29,3071363.028,1245.337,0.54,102.497,4,170.256,18.153,18.678,0.906,67.152,0,2,3,0
16,B,2,3,259.313,632398.458,0.721,46,3843256.546,1.373,153.37,1.397,909.1,8,269531.475,0.768,1131.0,62.807,1.228,25.824,13.886,10.571,241.04,1118.203,2724.18,4229864.421,1552.711,0.285,157.963,4,261.801,13.886,10.571,1.168,113.261,0,2,3,0
17,B,2,4,261.743,956956.035,0.729,52,5656829.72,0.951,106.366,1.509,900.5,8,244383.158,0.947,1645.0,44.229,0.908,15.812,24.122,24.817,147.455,1657.344,3016.951,4236084.031,1404.094,0.493,144.462,6,189.182,24.122,24.817,1.31,70.581,0,2,3,0
18,B,2,5,501.938,1053858.392,0.636,66,9307892.675,0.739,86.086,1.489,697.0,6,298945.31,0.754,1272.0,62.638,1.324,25.189,11.871,12.745,235.547,1269.152,2752.072,4985948.49,1811.707,0.203,174.732,3,335.184,11.871,12.745,0.993,158.542,0,1,3,0
19,B,2,6,615.486,1788347.387,0.68,111,11106044.263,1.69,186.853,1.571,1769.0,16,263826.161,0.936,935.0,61.32,0.996,20.606,18.554,15.194,280.122,941.827,2647.44,8985114.099,3393.888,0.208,284.318,7,452.903,18.554,15.194,0.89,172.238,0,5,3,0
20,B,2,7,278.854,669155.045,0.682,36,5875046.85,0.739,83.868,1.489,684.0,6,277998.924,0.764,1300.0,59.376,1.209,23.957,11.118,12.003,214.211,1297.783,2928.08,3524899.076,1203.826,0.26,118.56,2,241.064,11.118,12.003,1.328,109.83,0,0,3,0
21,B,2,8,115.239,267515.089,0.721,17,1997383.606,1.796,201.958,1.52,1672.0,15,197205.889,0.797,953.0,57.909,1.146,23.227,18.345,20.686,212.732,927.016,2353.092,2762373.898,1173.934,0.535,133.244,6,165.988,18.345,20.686,0.95,58.938,0,0,3,0
22,B,2,9,116.929,395657.144,0.82,26,1932398.223,0.528,64.115,1.214,233.5,2,242263.655,0.9,1119.0,55.734,0.964,20.858,21.421,24.128,222.45,1089.072,2725.422,3539736.02,1298.784,0.504,108.91,4,179.951,21.421,24.128,0.851,74.248,0,2,3,0
23,B,2,10,45.842,235927.471,0.899,14,792211.953,0.528,60.947,1.571,577.0,5,299973.373,0.785,1224.0,63.68,1.125,25.072,15.944,17.692,253.187,1184.79,2581.39,4622462.591,1790.687,0.304,131.138,2,272.058,15.944,17.692,1.511,123.341,0,0,3,0
24,B,2,11,55.771,232750.527,0.806,14,928901.414,1.901,229.949,1.368,822.639,7,293581.381,0.877,1258.0,58.224,1.013,22.09,15.802,13.205,236.498,1241.37,2764.209,4051138.431,1465.569,0.349,135.801,4,229.592,15.802,13.205,0.934,81.212,0,2,3,0
25,B,2,12,21.231,94387.581,0.836,6,338567.743,0.951,112.598,1.509,952.5,8,243880.164,0.829,951.0,62.612,1.002,23.195,14.038,12.871,258.68,942.789,2380.951,4491894.19,1886.596,0.261,172.814,4,301.119,14.038,12.871,1.051,126.757,0,2,3,0
26,B,2,13,12.886,31830.075,0.841,2,208472.443,0.106,12.041,1.571,114.0,1,197180.645,0.843,1147.0,51.115,1.056,20.225,12.063,10.977,175.235,1125.239,2573.295,3923554.086,1524.72,0.249,147.875,3,277.319,12.063,10.977,1.116,123.326,0,1,3,0
27,B,2,1,77.952,292012.616,0.866,25,1022108.53,2.429,279.277,1.387,1096.7,10,215680.824,0.812,910.0,61.139,0.978,22.352,14.752,15.504,241.674,892.447,2321.046,3111868.288,1340.718,0.401,98.07,2,204.855,14.752,15.504,1.159,91.636,0,0,4,0
28,B,2,2,260.053,365119.173,0.648,30,3730567.662,1.373,149.884,1.516,1207.0,11,173135.598,0.789,1031.0,53.189,1.137,21.421,13.326,12.983,177.664,974.512,2369.233,2570108.375,1084.785,0.34,113.958,4,200.326,13.326,12.983,0.976,78.383,0,2,4,0
29,B,2,3,244.42,503311.816,0.77,41,3366217.209,0.528,59.045,1.448,453.5,4,241838.191,0.748,936.0,66.959,1.234,27.69,12.718,11.758,266.813,906.397,2391.372,2952300.848,1234.564,0.288,114.447,2,232.087,12.718,11.758,1.244,105.837,0,0,4,0
30,B,2,4,294.487,1060187.342,0.886,66,5801042.963,0.634,72.777,1.472,576.0,5,359828.156,0.773,1245.0,69.755,1.124,27.449,17.248,17.701,299.24,1202.473,2835.424,3811687.717,1344.31,0.501,84.036,2,183.634,17.248,17.701,1.302,80.31,0,0,4,0
31,B,2,5,279.382,560341.063,0.77,40,4986276.672,0.211,24.188,1.571,229.0,2,252171.112,0.823,1174.0,58.614,1.134,23.231,15.657,18.85,224.879,1121.364,3017.272,3544309.229,1174.673,0.47,94.572,4,177.146,15.657,18.85,1.135,70.158,0,0,4,0
32,B,2,6,367.052,1016461.578,0.714,82,4762710.929,1.69,182.417,1.474,1400.667,13,252803.604,0.756,935.0,68.115,1.155,25.729,21.115,17.228,278.96,906.237,2422.185,4969062.813,2051.48,0.351,149.866,4,270.874,21.115,17.228,0.78,106.288,0,2,4,0
33,B,2,7,512.5,962574.278,0.629,62,8911842.522,0.634,71.087,1.472,563.5,5,364319.187,0.865,1338.0,63.924,1.056,24.275,16.267,17.481,281.389,1294.716,2679.144,5206427.824,1943.318,0.308,134.021,2,281.445,16.267,17.481,1.003,122.793,0,0,4,0
34,B,2,8,460.321,733170.081,0.774,56,7132519.084,2.113,235.019,1.516,2004.5,18,302052.105,0.832,974.0,68.932,1.115,26.034,23.182,24.784,314.767,959.605,2333.459,3491322.92,1496.201,0.344,175.68,7,233.891,23.182,24.784,0.816,62.531,0,5,4,0
35,B,2,9,367.897,1034471.878,0.908,85,4881408.698,0.317,33.906,1.571,321.0,3,332085.334,0.732,1180.0,70.438,1.329,29.3,11.264,8.722,288.994,1149.107,2510.722,6012591.781,2394.766,0.147,221.995,2,452.588,11.264,8.722,1.682,211.233,0,0,4,0
36,B,2,10,410.887,1365683.855,0.774,73,7540763.298,0.423,49.011,1.269,232.667,2,326843.298,0.691,1549.0,62.481,1.373,25.53,13.912,14.292,214.633,1522.799,2975.864,4082522.835,1371.878,0.369,104.09,2,216.274,13.912,14.292,1.199,95.822,0,0,4,0
37,B,2,11,154.109,370133.394,0.854,27,2260434.045,0.317,35.174,1.571,333.0,3,222933.145,0.749,923.0,64.268,1.21,25.91,18.97,18.97,246.321,905.051,2478.277,4704564.656,1898.321,0.299,187.723,6,282.317,18.97,18.97,0.987,111.313,0,2,4,0
38,B,2,12,2.324,14757.273,0.669,1,34292.727,0.634,68.869,1.571,652.0,6,257757.174,0.796,1027.0,63.739,1.101,25.04,16.571,16.571,257.201,1002.163,2385.398,3832082.098,1606.475,0.376,122.174,3,231.794,16.571,16.571,1.389,99.55,0,1,4,0
39,B,2,13,67.707,283025.209,0.96,24,889818.522,0.211,22.393,1.571,212.0,2,272108.341,0.873,1127.0,59.873,0.997,22.562,11.991,11.411,248.962,1092.972,2447.953,3033271.441,1239.105,0.307,111.665,2,225.105,11.991,11.411,1.244,104.161,0,0,4,0
40,B,2,1,342.441,781070.011,0.725,76,3761836.3,2.535,284.241,1.475,1668.042,15,189909.627,0.897,736.0,60.518,1.019,21.726,20.58,22.245,261.531,726.145,2130.708,3083088.741,1446.979,0.529,102.51,4,185.339,20.58,22.245,1.006,73.593,0,2,5,0
41,B,2,2,192.98,521361.607,0.851,49,2355524.166,1.056,118.936,1.516,1017.5,9,217858.527,0.723,888.5,66.022,1.251,26.019,12.869,11.714,250.758,868.802,2334.421,3777065.33,1617.988,0.263,133.122,2,277.906,12.869,11.714,1.688,128.157,0,0,5,0
42,B,2,3,202.275,795644.296,0.844,58,2938825.325,0.317,34.857,1.571,330.0,3,234624.741,0.586,1105.0,67.804,1.286,23.293,22.898,25.836,214.528,1093.681,2737.757,2774102.568,1013.276,0.577,122.921,6,148.563,22.898,25.836,1.012,48.166,0,4,5,0
43,B,2,4,281.072,797291.079,0.76,67,3724880.727,0.634,69.185,1.472,546.0,5,196022.872,0.851,995.0,54.523,1.094,20.832,17.616,20.819,201.43,973.157,2453.129,3202150.605,1305.333,0.397,120.542,4,203.226,17.616,20.819,1.062,72.49,0,2,5,0
44,B,2,5,146.715,416627.265,0.831,37,1878421.771,0.951,105.627,1.362,664.833,6,200035.52,0.623,775.0,72.347,1.346,25.885,19.138,13.589,259.313,771.405,2300.998,2721635.731,1182.806,0.419,98.674,3,188.357,19.138,13.589,0.855,78.546,0,1,5,0
45,B,2,6,175.974,742209.166,0.81,52,2617276.138,0.634,69.291,1.571,656.0,6,286381.873,0.712,1008.0,70.788,1.253,26.727,18.992,20.475,283.819,1009.031,2580.752,3583002.57,1388.356,0.443,118.714,5,198.341,18.992,20.475,0.762,75.796,0,1,5,0
46,B,2,7,304.521,1029601.626,0.815,94,3602909.59,1.584,173.333,1.495,1424.0,13,238462.049,0.824,670.0,73.448,1.09,26.91,15.488,12.635,353.849,673.909,2227.347,3166459.382,1421.628,0.285,180.593,9,250.568,15.488,12.635,1.234,87.626,1,3,5,0
47,B,2,8,49.644,213412.617,0.843,14,716541.067,0.423,47.426,0.74,112.25,1,224656.232,0.719,1116.0,59.719,1.234,24.185,11.302,11.954,203.965,1101.445,2363.382,2382525.385,1008.1,0.336,91.589,2,194.193,11.302,11.954,1.753,88.961,0,0,5,0
48,B,2,1,216.851,453510.404,0.776,50,2092667.552,1.373,150.729,1.499,1088.0,10,238238.332,0.38,823.0,98.999,1.301,26.344,14.685,13.753,296.494,803.519,2223.332,3054602.202,1373.885,0.343,118.636,3,224.512,14.685,13.753,0.889,94.738,0,1,6,0
49,B,2,2,375.291,876700.043,0.732,87,3986360.604,1.584,178.826,1.512,1227.4,11,256828.505,0.849,766.0,70.96,1.07,26.358,15.772,13.687,340.223,754.882,2125.811,5146730.425,2421.067,0.218,247.753,7,373.539,15.772,13.687,0.938,101.552,0,3,6,0
50,B,2,3,297.761,219147.442,0.698,17,4358198.608,0.423,45.314,1.571,429.0,4,206056.235,0.79,1055.5,56.843,1.252,22.647,10.746,9.773,203.014,1014.984,2508.739,2626045.785,1046.759,0.254,140.05,6,227.427,10.746,9.773,0.908,98.244,0,0,6,0
51,B,2,4,293.325,823349.919,0.61,54,4904215.062,0.845,93.163,1.472,549.0,5,226772.566,0.7,1007.5,64.277,1.343,25.014,16.522,16.304,230.055,985.733,2770.804,3684722.556,1329.839,0.395,138.38,6,205.785,16.522,16.304,0.922,85.84,0,2,6,0
52,B,2,5,359.553,646775.263,0.685,52,5175608.205,0.317,36.124,0.967,114.0,1,230013.612,0.704,1061.0,62.906,1.334,24.714,16.304,16.628,221.605,1037.946,2417.245,2939050.416,1215.868,0.456,90.969,3,183.098,16.304,16.628,0.861,76.076,0,1,6,0
53,B,2,6,320.26,405618.641,0.668,37,4111931.072,0.211,22.498,1.571,213.0,2,252827.581,0.697,1041.0,66.732,1.368,27.137,11.7,12.414,247.166,1022.905,2301.74,3107136.64,1349.908,0.262,123.827,2,254.471,11.7,12.414,0.995,114.048,0,0,6,0
54,B,2,7,566.687,833868.419,0.713,70,7669725.013,1.69,187.804,1.47,1317.25,12,310985.684,0.84,1194.0,63.726,1.104,24.963,23.916,22.522,271.355,1146.049,2362.802,4884426.027,2067.218,0.437,177.67,5,243.758,23.916,22.522,0.816,80.998,1,2,6,0
55,B,2,8,270.193,539325.475,0.709,39,4643257.719,0.423,49.75,1.078,117.75,1,278070.328,0.864,1390.5,55.159,1.051,21.949,10.412,9.312,209.141,1329.585,2726.313,2879998.817,1056.371,0.278,107.466,2,218.326,10.412,9.312,1.349,101.527,0,0,6,0
56,B,2,9,261.531,475933.626,0.73,33,4305149.029,0.211,23.343,1.571,221.0,2,283291.978,0.861,1267.0,58.253,1.064,22.928,11.036,8.153,232.59,1217.99,2440.847,3066233.168,1256.217,0.251,121.55,2,250.973,11.036,8.153,1.525,113.82,0,0,6,0
57,B,2,10,185.058,354866.117,0.752,32,2323294.855,2.535,281.706,1.443,1985.25,18,218172.661,0.858,748.0,66.074,1.05,24.934,17.468,17.927,298.184,731.672,2048.448,2175390.174,1061.97,0.508,104.069,5,162.057,17.468,17.927,1.141,61.428,0,3,6,0
58,B,2,11,380.256,328677.714,0.705,26,6135290.368,0.951,103.092,1.509,869.5,8,235991.126,0.828,1044.0,59.564,1.158,23.706,14.396,10.032,233.857,1009.125,2328.635,3639801.893,1563.062,0.328,137.142,3,244.704,14.396,10.032,0.854,88.875,0,1,6,0
59,B,2,12,265.651,696953.647,0.9,57,3527764.62,1.584,175.235,1.495,1437.0,13,173680.314,0.876,893.0,53.58,1.071,20.332,15.39,11.95,200.057,868.155,2215.711,2891773.118,1305.122,0.386,108.092,3,206.039,15.39,11.95,1.444,86.791,0,1,6,0
60,B,2,13,246.638,446068.092,0.687,36,3532283.642,0.528,58.2,1.571,551.0,5,215676.282,0.712,1019.0,61.538,1.241,23.038,17.428,19.825,214.528,1005.355,2419.166,2792923.958,1154.499,0.497,89.345,3,170.834,17.428,19.825,0.855,67.694,0,1,6,0
61,B,2,14,393.565,394570.421,0.653,33,5278009.799,1.056,115.767,1.414,761.333,7,233911.022,0.806,1057.0,59.89,1.197,24.058,16.894,16.522,230.16,1016.296,2382.336,3149500.822,1322.022,0.36,122.238,4,214.803,16.894,16.522,0.991,90.532,0,2,6,0
62,B,2,15,14.26,63817.968,1.031,5,171971.065,2.535,281.389,1.362,1763.5,16,203450.639,0.729,962.0,60.606,1.196,24.597,14.847,16.375,213.049,954.948,2117.123,2704737.802,1277.554,0.398,94.157,2,200.803,14.847,16.375,0.997,87.972,0,0,6,0
63,B,2,16,237.66,402826.467,0.806,37,2826889.982,1.373,150.307,1.392,763.133,7,277613.915,0.865,1012.0,63.822,1.07,24.643,12.884,11.136,280.227,990.674,2307.461,3400754.356,1473.808,0.279,126.47,2,257.595,12.884,11.136,1.062,117.544,0,0,6,0
64,B,2,17,330.189,216437.231,0.52,23,3784012.179,4.859,542.709,1.45,2643.269,24,140376.146,0.695,653.0,62.764,1.472,25.389,7.666,6.96,217.908,644.2,2065.181,2197958.35,1064.293,0.154,146.007,2,294.236,7.666,6.96,0.994,138.385,0,0,6,0
65,B,2,1,114.182,446583.249,0.848,37,1450582.981,1.056,116.929,1.448,890.0,8,209919.316,0.808,1102.0,55.108,1.041,21.227,17.701,16.79,195.304,1074.836,2325.722,3200187.323,1375.998,0.454,86.923,2,195.183,17.701,16.79,1.359,82.869,0,0,7,0
66,B,2,2,411.521,640769.903,0.629,48,5460139.711,1.268,136.575,1.571,1293.0,12,235887.612,0.859,943.0,60.999,1.079,23.352,16.585,16.73,254.349,927.418,2191.014,4705884.461,2147.811,0.316,143.65,2,292.327,16.585,16.73,1.021,131.7,0,0,7,0
67,B,2,3,405.817,588837.736,0.684,44,6491659.676,2.958,326.386,1.499,2386.667,22,314530.935,0.894,1198.5,61.013,1.066,23.292,19.304,17.46,264.911,1187.306,2258.463,4150596.951,1837.797,0.344,144.907,4,258.942,19.304,17.46,1.383,103.714,0,2,7,0
68,B,2,4,317.83,707459.757,0.785,62,4145173.659,0.845,94.113,1.571,891.0,8,244664.442,0.76,1138.0,60.652,1.193,24.817,16.527,18.539,222.555,1099.343,2177.835,2811975.614,1291.179,0.4,125.928,5,201.466,16.527,18.539,1.57,72.474,0,3,7,0
69,B,2,5,440.885,526099.612,0.677,41,6506658.017,2.007,228.259,1.478,1464.25,13,251904.616,0.695,1147.0,63.425,1.152,22.348,12.511,12.953,222.555,1131.875,2457.805,4141810.086,1685.167,0.246,146.728,2,293.168,12.511,12.953,1.076,136.504,0,0,7,0
70,B,2,6,412.049,1073755.052,0.725,85,5495174.676,0.739,84.079,1.489,680.5,6,112958.231,0.768,1016.0,42.286,1.182,16.173,16.994,18.07,109.324,1033.247,2911.324,5422995.278,1862.725,0.317,188.915,7,271.887,16.994,18.07,0.81,107.795,0,5,7,0
71,B,2,7,288.677,598395.85,0.652,34,5675184.557,0.634,68.869,1.571,652.0,6,229274.754,0.787,1074.0,58.517,1.222,23.43,11.131,12.569,214.528,1068.742,2637.312,2694888.545,1021.832,0.287,116.56,4,211.623,11.131,12.569,0.815,78.986,0,2,7,0
72,B,2,8,297.867,692522.845,0.715,51,4708730.78,0.317,34.751,1.571,329.0,3,260003.323,0.892,1021.0,60.379,1.045,23.069,15.145,15.315,258.68,1005.118,2555.462,3043671.435,1191.045,0.46,99.153,4,180.315,15.145,15.315,0.941,76.785,0,0,7,0
73,B,2,9,467.715,1003280.677,0.696,71,7740764.595,1.056,119.464,1.495,897.0,8,371847.3,0.838,1492.0,61.628,1.174,24.977,20.92,25.508,253.398,1467.443,2723.504,4450035.748,1633.938,0.492,117.409,4,204.28,20.92,25.508,0.735,76.81,0,2,7,0
74,B,2,10,323.64,982481.502,0.685,53,7252484.161,0.951,107.422,1.43,788.0,7,256931.913,0.796,1287.0,56.11,1.185,22.57,18.997,20.205,199.317,1289.059,2674.839,3421770.244,1279.244,0.54,99.222,4,172.47,18.997,20.205,1.248,68.004,0,2,7,0
75,B,2,11,521.795,1060080.939,0.834,72,8625018.602,1.056,118.513,1.516,1011.0,9,223181.051,0.887,1027.0,55.948,1.097,21.9,15.452,13.792,220.865,1010.485,2336.976,3939181.645,1685.589,0.316,157.679,4,259.066,15.452,13.792,1.225,87.267,0,0,7,0
76,B,2,12,303.148,566715.041,0.799,35,5945057.84,0.317,35.913,1.571,340.0,3,312754.19,0.82,1567.0,55.594,1.209,22.09,14.368,15.076,201.641,1551.043,2596.135,2947874.249,1135.486,0.416,95.346,3,185.205,14.368,15.076,0.916,77.205,0,1,7,0
77,B,2,13,321.422,676530.662,0.748,41,6386780.928,0.845,96.965,1.5,805.5,7,263967.383,0.887,1254.0,54.666,1.097,20.92,12.099,13.208,210.936,1251.408,2609.408,3284598.174,1258.752,0.287,130.327,4,234.864,12.099,13.208,0.979,104.501,0,0,7,0
78,B,2,14,392.72,444726.935,0.62,32,6435506.893,0.528,56.616,1.571,536.0,5,334072.381,0.886,1099.0,65.26,1.104,25.348,15.988,13.645,300.402,1112.084,2400.152,3206772.93,1336.071,0.376,129.527,5,211.27,15.988,13.645,1.375,86.298,0,1,7,0
79,B,2,15,311.387,584922.23,0.755,41,5378957.865,1.056,122.316,1.5,803.25,7,202945.744,0.91,1078.5,50.826,1.065,19.018,13.429,10.075,187.17,1084.284,2418.528,3365951.77,1391.736,0.259,139.469,3,259.734,13.429,10.075,0.875,113.167,0,1,7,0
80,B,2,16,282.129,495649.801,0.797,34,4775168.212,0.528,57.25,1.448,435.0,4,293419.138,0.813,1313.0,58.773,1.139,22.466,12.138,10.486,223.4,1313.424,2514.989,3179561.831,1264.245,0.306,126.251,4,228.027,12.138,10.486,1.156,102.063,0,0,7,0
81,B,2,17,224.985,533108.205,0.817,46,3028651.757,0.106,11.302,1.571,107.0,1,216946.442,0.741,993.0,60.934,1.281,25.009,13.406,9.765,218.964,990.786,2343.414,4029242.357,1719.39,0.237,171.431,4,302.205,13.406,9.765,0.784,119.909,0,2,7,0
82,B,2,18,386.276,745972.616,0.704,51,6430753.908,0.528,60.524,1.571,573.0,5,252986.338,0.829,1078.0,59.462,1.196,23.981,16.79,17.522,233.329,1084.247,2314.944,3334758.232,1440.535,0.381,99.451,2,218.052,16.79,17.522,1.742,92.177,0,0,7,0
83,B,2,19,197.31,435388.466,0.856,34,2660501.071,0.634,71.509,1.294,335.0,3,247963.371,0.88,1094.0,57.415,1.053,21.732,17.222,13.474,230.9,1073.901,2411.882,4500824.812,1866.105,0.337,145.152,3,263.778,17.222,13.474,0.827,99.709,0,1,7,0
84,B,2,20,269.348,588000.507,0.71,39,4664385.149,0.106,11.091,1.571,105.0,1,347953.299,0.823,1489.5,60.327,1.077,22.952,16.994,17.403,238.294,1460.188,2465.44,3518220.519,1427.015,0.354,139.002,5,225.161,16.994,17.403,0.689,77.794,0,1,7,0
85,B,2,21,222.344,550007.978,0.799,46,3328831.947,1.162,125.696,1.522,1081.5,10,229576.424,0.804,1090.0,57.286,1.055,21.438,19.302,11.758,209.88,1093.846,2240.939,3880267.678,1731.537,0.353,179.03,6,248.411,19.302,11.758,0.785,89.871,1,0,7,0
86,B,2,22,278.009,359109.374,0.657,31,3701310.26,2.535,274.84,1.501,1936.167,18,181621.743,0.777,985.5,54.449,1.267,21.632,11.845,10.313,183.368,990.478,2118.115,2384954.162,1125.979,0.311,114.765,3,213.426,11.845,10.313,0.943,95.308,0,1,7,0
87,B,2,1,299.029,974004.73,0.767,70,4861894.081,7.077,798.114,1.431,3652.464,33,198365.458,0.856,1149.0,51.017,0.988,19.05,16.267,16.655,177.241,1119.182,2199.716,3840720.451,1746.007,0.305,148.841,4,268.057,16.267,16.655,1.274,108.584,0,2,8,0
88,B,2,2,222.978,749005.779,0.732,45,4085689.309,1.796,207.239,1.277,811.867,7,216034.039,0.72,1134.0,58.542,1.27,23.292,12.793,12.433,196.36,1100.195,2219.431,2421202.143,1090.911,0.356,94.007,2,196.213,12.793,12.433,1.122,87.198,0,0,8,0
89,B,2,3,488.312,667238.799,0.586,44,8238193.347,5.387,597.213,1.4,3663.5,33,330886.895,0.832,1249.5,63.879,1.168,25.446,12.785,13.271,270.193,1224.633,2468.458,4017141.036,1627.389,0.25,151.505,3,285.929,12.785,13.271,0.99,125.594,0,1,8,0
90,B,2,4,199.634,615889.546,0.784,36,4443733.749,1.796,205.866,1.397,1376.833,12,320082.562,0.483,1371.0,77.864,1.671,25.993,12.402,13.329,233.012,1373.673,2922.995,2931542.584,1002.924,0.378,87.435,2,182.684,12.402,13.329,1.591,82.54,0,0,8,0
91,B,2,5,468.982,838794.17,0.776,45,9660959.99,2.746,304.205,1.53,2654.5,24,315838.275,0.598,1440.0,67.932,1.385,24.977,16.338,18.311,219.598,1438.259,2509.139,4003304.904,1595.49,0.371,138.189,5,232.601,16.338,18.311,0.828,96.266,0,1,8,0
92,B,2,6,250.863,868215.592,0.702,52,5088384.835,0.951,104.57,1.571,990.0,9,242206.828,0.914,1349.0,50.085,1.039,19.355,11.278,12.871,182.417,1327.764,2634.975,3578682.654,1358.147,0.253,137.401,3,259.775,11.278,12.871,1.232,113.207,0,1,8,0
93,B,2,7,318.464,193818.647,0.679,9,7412144.235,3.274,372.017,1.443,2731.833,24,270253.01,0.889,1377.5,52.489,1.115,20.387,16.812,13.115,194.987,1386.008,2538.047,4043530.042,1593.166,0.379,176.845,7,229.971,16.812,13.115,1.12,82.723,0,3,8,0
